1 ,17.126034 ,96000000 ,15625
2 ,17.165098 ,96000000 ,15625
3 ,17.113914 ,96000000 ,15625
4 ,17.165443 ,96000000 ,15625
5 ,17.707363 ,92365800 ,15033
6 ,17.109848 ,96000000 ,15625
7 ,17.134481 ,96000000 ,15625
8 ,17.307377 ,96000000 ,15625
9 ,17.316084 ,96000000 ,15625
10 ,17.300829 ,96000000 ,15625
11 ,17.237888 ,96000000 ,15625
12 ,16.780005 ,96000000 ,15625
13 ,17.053524 ,96000000 ,15625
14 ,17.123184 ,96000000 ,15625
15 ,17.161608 ,96000000 ,15625
16 ,17.108818 ,96000000 ,15625
17 ,17.055389 ,96000000 ,15625
18 ,17.106665 ,96000000 ,15625
19 ,17.140339 ,96000000 ,15625
20 ,17.162605 ,96000000 ,15625
21 ,17.003820 ,96000000 ,15625
22 ,17.112717 ,96000000 ,15625
23 ,17.104305 ,96000000 ,15625
24 ,17.290321 ,96000000 ,15625
25 ,17.027784 ,96000000 ,15625
26 ,17.261189 ,96000000 ,15625
27 ,16.953238 ,96000000 ,15625
28 ,17.057930 ,96000000 ,15625
29 ,17.300571 ,96000000 ,15625
30 ,16.853163 ,95991976 ,15623
31 ,16.855827 ,95952250 ,15617
32 ,15.773610 ,96000000 ,15625
33 ,16.931173 ,96000000 ,15625
34 ,16.866875 ,96000000 ,15625
35 ,16.888868 ,96000000 ,15625
36 ,16.889465 ,96000000 ,15625
37 ,16.890144 ,96000000 ,15625
38 ,17.239138 ,96000000 ,15625
